index,Text
48763,الوقت بقى مستريحه بس مش عارفه ازاي اعمل
48764,الاثنين في نفس الوقت انا زمان في حياتي
48765,كان دايما حواليا ناس وناس كتير كنت شخص
48766,اجتماعي قوي دايما في الشارع دايما حواليا
48767,ناس كتير قوي طول اليوم مش عارفه ايه اللي
48768,حصل لي مش عارفه ليه وجودي حوالين الناس
48769,فجاه اكتشفت ان هو حاجه صعبه قوي كده في
48770,حاجات كتيره في حياتي مش حاسه ان انا مش
48771,عارفه اعمل فيها ايه ليه انا بروح القاهره
48772,وانا عارفه ان انا بعيني في القاهره وبقعد
48773,اروح ثاني ماشي انا عايزه ابسط اهلي وكل
48774,حاجه بس انا برجع يجي لي انهيار عصبي فال
48775,العواقب بتبقى زياده قوي عن اللزوم انا
48776,عايزه اتكلم عن الذنب اللي انا بحس بيه
48777,كام ده علشان بحس ان انا بحس بالذنب لكل
48778,حاجه انا بعملها في حياتي علشان بقى في
48779,شخص مسؤول مني دلوقتي اللي هو بحس بالذنب
48780,ان انا باكل شيكولاته وشيبسي وبحاول امسك
48781,نفسي وماكلش شيبسي علشان مش عايزه ابني
48782,يطلع ياكل شيبسي بس انا عايزه اكل شيبسي
48783,ومش عارفه اعمل ايه عايزه اكل شيبسي بجد
48784,نفسي افضل اكل شيبسي وشيكولاته مش عايزه
48785,ابطلها بس في نفس الوقت مش عايز ابني يطلع
48786,ياكل شيبسي وشيكولاته اعمل ايه بحث ان
48787,دايما اللي هو يا انا يا هو يعني يا اما
48788,انا هبقى تعيسه وبعمل حاجه صح قوي علشانه
48789,يا اما اللي هو هتبسط شويه وكل كم شهر كده
48790,ابني هياخد له حته شيكولاته مش عارفه انا
48791,بجد في حوار الامومه ده بيعدي عليا لحظات
48792,كتير ببقى مش فاهمه حاجه خالص مش فاهمه
48793,حاجه بجد مش فاهمه حاجه انا بقعد افكر طول
48794,النهار اللي هو زمان لما كان في اللي هو
48795,احنا بنخرج بره البيت علشان نصطاد الفريسه
48796,عشان ناكل كانوا بيعملوا كده ازاي لما
48797,يبقى في طفل يعني ازاي يعني كانت الاطفال
48798,بتروح فين ولا ايه اللي بيحصل ازاي كانوا
48799,بيعملوا اي حاجه في حياتهم وفي طفل بيعيط
48800,طول النهار ماشي حتى لو في قريه كامله
48801,يعني بتربي الطفل هي مش القريه مش هتقعد
48802,بالطفل كل يوم يعني الموضوع بجد صعب قوي
48803,ايه ده واصعب جزء بالنسبه لي انه ما فيش
48804,معرفه عامه او معلومات عامه او اي مجتمعات
48805,كده اللي هو بندخل فيها عشان نستفاد
48806,معلومات صحيحه خالص خالص لو انا ام جديده
48807,انا مع نفسي كده في الخلا لوحدي عشان
48808,بصراحه نص الكلام اللي اهلي بيقولوه
48809,بدخلهم من ودن واخرجهم من الودن الثانيه
48810,عشان يعني ماعرفش عندهم حاجات كده غريبه
48811,قوي كتير قوي ومش منطقيه وفي معظم الوقت
48812,بتبقى غلط بس انا ا صح قلت في اول فيديو
48813,عشان احنا النسخه المحدثه بس يعني بحيث
48814,انا ما عنديش مرجع كده هم ارائهم بعيده
48815,قوي عني اللي هو انتوا بتقولوا ايه انا
48816,وانا بكبر ما كانش عندي احسن علاقه مع
48817,اهلي ودلوقتي كل مره بروح لهم القاهره
48818,الموضوع بيبقى متعب الموضوع بجد بيبقى
48819,متعب قوي انا عايزه اخلص القهوه عشان
48820,اتكلم براحتي انا صورت فيديو قبل ده كنت
48821,بتكلم فيه عن حاجات كتير وبعدين دلوقتي
48822,لسه مكتشفه انه الميكروفون في الفيديو
48823,الاولاني غالبا ما كانش شغال كويس بس هو
48824,دلوقتي شغال كويس فانا مش عارفه لو الكلام
48825,اللي انا قلته ده منطقي اه يا لهوي على
48826,حياتي دلوقتي حالا بجد كل حاجه في حياتي
48827,دلوقتي حالا بتنهار اصبي بتنهار انا كنت
48828,بقول في الفيديو الثاني اللي باز ده ان
48829,انا كنت في القاهره بشوف اهلي في العيد
48830,ولما طب هي برده الزاويه دي انا عايزه
48831,اغيرها بصراحه بقى اخ بجد مش بعرف الاقي
48832,قاعده مريحه عشان اتكلم قدام الكاميرا
48833,اساسا في البيت ده الكرسي ده مش مريح خالص
48834,بجد انا قاعده على خشب خشب بس من غير حتى
48835,مخده ما عنديش اي وقت بجد نفسي اخلي بيتي
48836,مكان مريح بس مش عارفه اللي هو اقعد ابذل
48837,مجهود واتعب نفسي قوي ان انا اغير البيت
48838,ده واخليه حاجه مريحه بالنسبه لي ولا امشي
48839,بقى وخلاص شخص متردد اوي يا جماعه ببقى ما
48840,بين يعني دايما بقعد اسال نفسي السؤال
48841,مليون الف مره عب ما اوصل للقرار ودي حاجه
48842,متعبه قوي هو انا اصلا كنت بتكلم في ايه
48843,اه الفيديو اللي قبل ده اللي باظ كنت بقول
48844,فيه ان انا رحت قضيت العيد في القاهره مع
48845,اهلي ووصلت امبارح والرحله اللي هنا حصل
48846,فيها مصايب كثير قوي مش مصايب يعني مش
48847,عايزه اب بس الرحله اللي هنا كانت شقه قوي
48848,وحاجات كثير قوي حصلت غلط وطياره اللي
48849,احنا كنا فيها اتاخرت و ام بس ورجعت وجين
48850,هيار عصبي فدلوقتي حاسه ان انا مش عايزه
48851,ارجع القاهره ثاني ابدا ما انا بقى نسيت
48852,كل الكلام اللي انا قلته في الفيديو اللي
48853,قبل كده انا قلت كلام كتير قوي هعد اعيده
48854,ثاني يا الله انا اصلا ما عنديش وقت اصور
48855,فيديو واحد فبضطر اصور فيديوهين بجد الحمد
48856,لله على كل حال انا حاسه ان انا
48857,مجهده كنت بقول في الفيديو اللي فات ان
48858,حاجه انا ماتكلمتش عليها وعمري ما بتكلم
48859,عليها وهي ان انا حاليا عندي في جسمي ال
48860,مزمن الم بحس بيه طول الوقت او مش طول
48861,الوقت ممكن يكون  من الوقت  في من
48862,الوقت انا متوتره اي وانا بتكلم عن
48863,الموضوع ده مش عارفه ليه مش عارفه ليه
48864,متوتره ان انا اتكلم عن الموضوع ده يمكن
48865,علشان لو قلت ان انا بعاني من اي حاجه
48866,هيبقى شكلي ضعيفه قوي او مش عارفه بخاف
48867,دايما الناس تفهمني غلط لما اجي اعبر عن
48868,اي حاجه ا بالنسبه لي كبيره المهم انا بقي
48869,فتره او بقي سنين بدات اخد بالي ان انا
48870,عندي الم مزمن في جسمي و بحاول بقي سنين
48871,برده اعرف السبب وطبعا الطريقه بتاعه الطب
48872,بتاعه اللي هو بيكشفوا على الجسد بس ما
48873,طلعتش اي حاجه مش عارفه غدد وسكر و وده
48874,وده وده ما فيش اي تحاليل طلعت اي حاجه ما
48875,فيش اي مشكله جسديه بحت والعلم مش بياخد ا
48876,الروح اللي جوانا على انها جزء مننا بس
48877,انا دلوقتي بدات اكتشف ان المشكله عندي
48878,هناك لان مشكله في طاقتي ومشكله في نفسيتي
